序号-时间	进程名	进程ID	动作	路径	参数	结果	
275-17:49:52.3318597	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{FC772AB0-0C7F-11D3-8FF2-00A0C9224CF4}\FilterData	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{FC772AB0-0C7F-11D3-8FF2-00A0C9224CF4} 	0x00000000 [操作成功完成。  ]	
276-17:49:52.3318597	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{FC772AB0-0C7F-11D3-8FF2-00A0C9224CF4}	-	0x00000000 [操作成功完成。  ]	
277-17:49:52.3328909	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{4A38E4EF-F55B-4A59-8F02-BDEFB0B1308A}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
278-17:49:52.3328909	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{4A38E4EF-F55B-4A59-8F02-BDEFB0B1308A}	-	0x00000000 [操作成功完成。  ]	
279-17:49:52.3328909	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider 	0x00000000 [操作成功完成。  ]	
280-17:49:52.3328909	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider 	0x00000000 [操作成功完成。  ]	
281-17:49:52.3328909	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider\FilterData	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider 	0x00000000 [操作成功完成。  ]	
282-17:49:52.3338863	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft Network Provider	-	0x00000000 [操作成功完成。  ]	
283-17:49:52.3338863	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance	-	0x00000000 [操作成功完成。  ]	
284-17:49:52.3338863	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}	-	0x00000000 [操作成功完成。  ]	
285-17:49:52.3338863	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{B2F3A67C-29DA-4C78-8831-091ED509A475}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
286-17:49:52.3338863	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{B2F3A67C-29DA-4C78-8831-091ED509A475}	-	0x00000000 [操作成功完成。  ]	
287-17:49:52.3349040	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
288-17:49:52.3349040	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}\ProgID	-	0x00000000 [操作成功完成。  ]	
289-17:49:52.3358845	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}\TypeLib	-	0x00000000 [操作成功完成。  ]	
290-17:49:52.3358845	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}\Version	-	0x00000000 [操作成功完成。  ]	
291-17:49:52.3358845	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}\VersionIndependentProgID	-	0x00000000 [操作成功完成。  ]	
292-17:49:52.3358845	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{2E095DD0-AF56-47e4-A099-EAC038DECC24}	-	0x00000000 [操作成功完成。  ]	
293-17:49:52.3369113	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.AnalogCable.1\CLSID	-	0x00000000 [操作成功完成。  ]	
294-17:49:52.3369113	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.AnalogCable.1	-	0x00000000 [操作成功完成。  ]	
295-17:49:52.3369113	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.AnalogCable\CLSID	-	0x00000000 [操作成功完成。  ]	
296-17:49:52.3369113	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.AnalogCable	-	0x00000000 [操作成功完成。  ]	
297-17:49:52.3378732	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
298-17:49:52.3378732	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}\ProgID	-	0x00000000 [操作成功完成。  ]	
299-17:49:52.3378732	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}\TypeLib	-	0x00000000 [操作成功完成。  ]	
300-17:49:52.3378732	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}\Version	-	0x00000000 [操作成功完成。  ]	
301-17:49:52.3378732	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}\VersionIndependentProgID	-	0x00000000 [操作成功完成。  ]	
302-17:49:52.3388708	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{9AA0422B-E5C5-4A6B-ACEC-C96E2E05B353}	-	0x00000000 [操作成功完成。  ]	
303-17:49:52.3388708	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.CIsdb\CLSID	-	0x00000000 [操作成功完成。  ]	
304-17:49:52.3388708	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.CIsdb	-	0x00000000 [操作成功完成。  ]	
305-17:49:52.3388708	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.CIsdb.1\CLSID	-	0x00000000 [操作成功完成。  ]	
306-17:49:52.3388708	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Psisdecd.CIsdb.1	-	0x00000000 [操作成功完成。  ]	
307-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\GraphFile	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
308-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\VendorID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
309-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\AdapterID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
310-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\ChannelNumber	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
311-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\MaxChannelNumber	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
312-17:49:52.3398763	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\AtscNetwork	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
313-17:49:52.3408602	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\EnableAtsc_PSIP	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
314-17:49:52.3408602	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\DvbNetwork	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
315-17:49:52.3408602	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\EnableDVB_SI	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
316-17:49:52.3408602	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER\EnableNetwkProvider	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER 	0x00000000 [操作成功完成。  ]	
317-17:49:52.3408602	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS\PSIS_DECODER	-	0x00000000 [操作成功完成。  ]	
318-17:49:52.3408602	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel\PSIS	-	0x00000000 [操作成功完成。  ]	
319-17:49:52.3418635	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Intel	-	0x00000000 [操作成功完成。  ]	
320-17:49:52.3429378	NTLite.exe	5324	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\Mpeg2Data.ax	-	0x00000000 [操作成功完成。  ]	
321-17:49:52.3438560	NTLite.exe	5324	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\MSDvbNP.ax	-	0x00000000 [操作成功完成。  ]	
322-17:49:52.3438560	NTLite.exe	5324	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\MSNP.ax	-	0x00000000 [操作成功完成。  ]	
323-17:49:52.3448632	NTLite.exe	5324	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\psisdecd.dll	-	0x00000000 [操作成功完成。  ]	
324-17:49:52.3448632	NTLite.exe	5324	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\psisrndr.ax	-	0x00000000 [操作成功完成。  ]	
325-17:49:52.3448632	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-v..e-filters-tvdigital_31bf3856ad364e35_none_eff71ccdfe6dfc8b\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-v..e-filters-tvdigital_31bf3856ad364e35_none_eff71ccdfe6dfc8b\10.0 	0x00000000 [操作成功完成。  ]	
326-17:49:52.3459003	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-v..e-filters-tvdigital_31bf3856ad364e35_none_eff71ccdfe6dfc8b\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-v..e-filters-tvdigital_31bf3856ad364e35_none_eff71ccdfe6dfc8b\10.0 	0x00000000 [操作成功完成。  ]	
327-17:49:52.3459003	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E} 	0x00000000 [操作成功完成。  ]	
328-17:49:52.3459003	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E} 	0x00000000 [操作成功完成。  ]	
329-17:49:52.3459003	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Merit	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E} 	0x00000000 [操作成功完成。  ]	
330-17:49:52.3468693	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{da4e3da0-d07d-11d0-bd50-00a0c911ce86}\Instance\{A2E3074F-6C3D-11D3-B653-00C04F79498E}	-	0x00000000 [操作成功完成。  ]	
331-17:49:52.3468693	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{F91D96C7-8509-4D0B-AB26-A0DD10904BB7}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
332-17:49:52.3468693	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{F91D96C7-8509-4D0B-AB26-A0DD10904BB7}	-	0x00000000 [操作成功完成。  ]	
333-17:49:52.3468693	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{73DA5D04-4347-45D3-A9DC-FAE9DDBE558D}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
334-17:49:52.3478409	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{73DA5D04-4347-45D3-A9DC-FAE9DDBE558D}	-	0x00000000 [操作成功完成。  ]	
335-17:49:52.3478409	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{C666E115-BB62-4027-A113-82D643FE2D99}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
336-17:49:52.3478409	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99}\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99} 	0x00000000 [操作成功完成。  ]	
337-17:49:52.3478409	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99}\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99} 	0x00000000 [操作成功完成。  ]	
338-17:49:52.3488444	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99}\FilterData	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99} 	0x00000000 [操作成功完成。  ]	
339-17:49:52.3488444	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{083863F1-70DE-11D0-BD40-00A0C911CE86}\Instance\{C666E115-BB62-4027-A113-82D643FE2D99}	-	0x00000000 [操作成功完成。  ]	
340-17:49:52.3488444	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{C666E115-BB62-4027-A113-82D643FE2D99}	-	0x00000000 [操作成功完成。  ]	
341-17:49:52.3488444	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables 	0x00000000 [操作成功完成。  ]	
342-17:49:52.3488444	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables 	0x00000000 [操作成功完成。  ]	
343-17:49:52.3499123	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables\FilterData	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables 	0x00000000 [操作成功完成。  ]	
344-17:49:52.3499123	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{A2E3074F-6C3D-11D3-B653-00C04F79498E}\Instance\MPEG-2 Sections and Tables	-	0x00000000 [操作成功完成。  ]	
345-17:49:52.3499123	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{FA4B375A-45B4-4D45-8440-263957B11623}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
346-17:49:52.3499123	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{FA4B375A-45B4-4D45-8440-263957B11623}	-	0x00000000 [操作成功完成。  ]	
347-17:49:52.3508559	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{0DAD2FDD-5FD7-11D3-8F50-00C04F7971E2}\InprocServer32	-	0x00000000 [操作成功完成。  ]	
348-17:49:52.3508559	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider 	0x00000000 [操作成功完成。  ]	
349-17:49:52.3518372	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider 	0x00000000 [操作成功完成。  ]	
350-17:49:52.3518372	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider\FilterData	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider 	0x00000000 [操作成功完成。  ]	
351-17:49:52.3518372	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBC Network Provider	-	0x00000000 [操作成功完成。  ]	
352-17:49:52.3527875	NTLite.exe	5324	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{0DAD2FDD-5FD7-11D3-8F50-00C04F7971E2}	-	0x00000000 [操作成功完成。  ]	
353-17:49:52.3527875	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBS Network Provider\FriendlyName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBS Network Provider 	0x00000000 [操作成功完成。  ]	
354-17:49:52.3537829	NTLite.exe	5324	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBS Network Provider\CLSID	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{71985F4B-1CA1-11D3-9CC8-00C04F7971E0}\Instance\Microsoft DVBS Network Provider 	0x00000000 [操作成功完成。  ]	
