序号-时间	进程名	进程ID	动作	路径	参数	结果	
305-20:15:00.8711636	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe\SupportedTypes\.png	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe\SupportedTypes 	0x00000000 [操作成功完成。  ]	
306-20:15:00.8721544	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe\SupportedTypes\.ico	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe\SupportedTypes 	0x00000000 [操作成功完成。  ]	
307-20:15:00.8721544	NTLite.exe	13364	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe\SupportedTypes	-	0x00000000 [操作成功完成。  ]	
308-20:15:00.8721544	NTLite.exe	13364	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\Applications\mspaint.exe	-	0x00000000 [操作成功完成。  ]	
309-20:15:00.8721544	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\RegisteredApplications\Paint	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\RegisteredApplications 	0x00000000 [操作成功完成。  ]	
310-20:15:00.8721544	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\ApplicationDescription	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities 	0x00000000 [操作成功完成。  ]	
311-20:15:00.8721544	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\ApplicationName	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities 	0x00000000 [操作成功完成。  ]	
312-20:15:00.8731326	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations\.avci	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations 	0x00000000 [操作成功完成。  ]	
313-20:15:00.8731326	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations\.avif	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations 	0x00000000 [操作成功完成。  ]	
314-20:15:00.8731326	NTLite.exe	13364	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations\.bmp	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Applets\Paint\Capabilities\FileAssociations 	0x00000000 [操作成功完成。  ]	
